SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-00106287,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,01/20/2022 11:15:47 AM,09/06/2022 04:32:59 PM,09/06/2022 04:32:59 PM,4868 N MILWAUKEE AVE,,,60630,4868,N,MILWAUKEE,AVE,false,false,,,11,45,,C010,2,16,1623,19,,11,5,1,1139495.571986,1931979.704861,41.969471645,-87.762464021,"(41.969471645324866, -87.76246402091168)",48,11,21869,129,50,45
SR22-00072606,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/13/2022 04:05:31 PM,03/15/2022 02:42:51 PM,03/15/2022 02:42:51 PM,393 E ILLINOIS ST,,,60611,393,E,ILLINOIS,ST,false,false,,,8,42,,Q021,3,18,1834,26,,16,5,1,1179042.501576,1903598.333232,41.890777196,-87.617921067,"(41.89077719558166, -87.61792106690137)",6,37,21182,159,36,42
SR22-00065566,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,01/12/2022 03:13:49 PM,06/24/2022 11:36:56 AM,06/24/2022 11:36:56 AM,1154 S CLARK ST,,,60605,1154,S,CLARK,ST,false,false,,,32,25,,P024,2,01,0123,21,,15,4,1,1175349.050582,1895326.213666,41.868161702,-87.63173343,"(41.86816170180278, -87.63173343020779)",35,38,14917,12,26,34
SR22-00059450,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,01/11/2022 02:25:33 PM,09/02/2022 02:46:00 PM,09/02/2022 02:46:00 PM,233 S WACKER DR,,,60606,233,S,WACKER,DR,false,false,,,32,42,,P023,2,01,0122,9,,14,3,1,1174190.123172,1899144.737094,41.878665894,-87.635874131,"(41.878665894415946, -87.63587413099086)",46,38,14914,92,36,42
SR22-00054657,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,01/10/2022 06:52:47 PM,04/26/2022 02:22:34 PM,04/26/2022 02:22:34 PM,621 S HALSTED ST,,,60607,621,S,HALSTED,ST,false,false,,,28,11,,O024,3,12,1232,7,,18,2,1,1171175.18139,1897310.995924,41.873700677,-87.646998145,"(41.87370067746359, -87.646998145324)",44,29,14917,97,48,28
SR22-00053602,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/10/2022 04:14:48 PM,04/05/2022 10:49:54 AM,04/05/2022 10:49:54 AM,2701 E 114TH ST,,,60617,2701,E,114TH,ST,false,false,,,51,10,,,3,04,0434,13,,16,2,1,1197161.709439,1829732.045611,41.687650237,-87.553839467,"(41.68765023720414, -87.55383946736927)",25,48,21202,174,47,6
SR22-00052031,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/10/2022 01:43:29 PM,05/11/2022 04:45:50 PM,05/11/2022 04:45:50 PM,4730 W ARMITAGE AVE,,,60639,4730,W,ARMITAGE,AVE,false,false,,,19,36,,E017,2,25,2522,13,,13,2,1,1144367.95284,1912964.642031,41.917202098,-87.745027877,"(41.91720209779579, -87.74502787729278)",2,19,22615,289,44,26
SR21-02242256,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,12/29/2021 05:00:59 PM,01/05/2022 03:18:04 PM,01/05/2022 03:18:04 PM,4747 W PETERSON AVE,,,60646,4747,W,PETERSON,AVE,false,false,,,12,39,,E008,1,17,1711,1,,17,4,12,1143397.769888,1939360.005612,41.989651499,-87.747929952,"(41.989651499357315, -87.74792995183192)",18,12,22532,713,38,39
SR21-02240502,Wage Complaint,MWC,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,12/29/2021 12:20:01 PM,01/18/2022 11:30:48 AM,01/18/2022 11:30:48 AM,2635 W DEVON AVE,,,60659,2635,W,DEVON,AVE,false,false,,,2,50,,J007,1,24,2413,29,,12,4,12,1157451.84225,1942232.837898,41.99725942,-87.696157775,"(41.99725941981358, -87.69615777522499)",50,20,4450,31,27,50
SR21-02235553,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/28/2021 12:42:19 PM,05/13/2022 09:56:47 AM,05/13/2022 09:56:47 AM,1516 S LAWNDALE AVE,,,60623,1516,S,LAWNDALE,AVE,false,false,,,29,24,,G025,1,10,1014,34,,12,3,12,1151879.505629,1892264.787373,41.860254842,-87.717975536,"(41.86025484236195, -87.71797553613463)",57,30,21569,33,14,24
SR21-02228166,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/27/2021 08:10:40 AM,04/25/2022 02:16:47 PM,04/25/2022 02:16:47 PM,10757 S EWING AVE,,,60617,10757,S,EWING,AVE,false,false,,,52,10,,Y048,3,04,0432,28,,8,2,12,1202315.865001,1834037.790036,41.699336054,-87.534824995,"(41.69933605359288, -87.53482499508995)",25,49,21202,715,47,6
SR21-02188773,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,12/18/2021 05:41:06 AM,01/19/2022 08:58:13 AM,01/19/2022 08:58:13 AM,12840 S PARNELL AVE,,,60628,12840,S,PARNELL,AVE,false,false,,,53,9,,O053,2,05,0523,19,,5,7,12,1174906.764054,1819560.740782,41.660262265,-87.635613307,"(41.660262264516184, -87.63561330727943)",19,50,21861,7,43,11
SR21-02187157,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,12/17/2021 04:36:11 PM,04/25/2022 02:17:47 PM,04/25/2022 02:17:47 PM,1474 W WEBSTER DR,,,60614,1474,W,WEBSTER,DR,false,false,,,7,2,,M017,1,18,1811,20,,16,6,12,1165831.515156,1914787.374431,41.921772685,-87.666118403,"(41.92177268453105, -87.6661184033192)",16,68,21190,210,11,32
SR21-02177717,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,12/16/2021 09:17:38 AM,05/13/2022 10:03:13 AM,05/13/2022 10:03:13 AM,3358 N SOUTHPORT AVE,,,60657,3358,N,SOUTHPORT,AVE,false,false,,,6,44,,M014,2,19,1922,9,,9,5,12,1166300.21963,1922640.837441,41.943312989,-87.664171046,"(41.94331298863573, -87.66417104598824)",22,57,4449,678,25,44
SR21-02168551,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,12/14/2021 03:47:39 PM,06/29/2022 01:00:25 PM,06/29/2022 01:00:25 PM,2400 N LAKEVIEW AVE,,,60614,2400,N,LAKEVIEW,AVE,false,false,,,7,43,,O016,3,19,1935,26,,15,3,12,1173048.05919,1916380.278316,41.925986545,-87.639555716,"(41.925986544757826, -87.63955571616931)",16,68,21190,101,34,43
SR21-02168446,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/14/2021 03:37:09 PM,04/25/2022 02:15:21 PM,04/25/2022 02:15:21 PM,55 E GRAND AVE,,,60611,55,E,GRAND,AVE,false,false,,,8,42,,Q021,3,18,1834,25,,15,3,12,1176835.487712,1903775.541314,41.891313672,-87.626020846,"(41.89131367198028, -87.62602084555263)",6,37,21182,626,36,42
SR21-02168352,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,12/14/2021 03:25:56 PM,04/25/2022 02:13:34 PM,04/25/2022 02:13:34 PM,550 W VAN BUREN ST,,,60661,550,W,VAN BUREN,ST,false,false,,,28,42,,O023,2,01,0121,16,,15,3,12,1172676.151793,1898540.512253,41.877041488,-87.641450966,"(41.87704148760181, -87.64145096601005)",45,29,4452,786,36,34
SR21-02133593,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/08/2021 05:21:10 PM,12/09/2021 10:08:00 AM,12/09/2021 10:08:00 AM,5625 N RIDGE BLVD,,,60660,5625,N,RIDGE,BLVD,false,false,,,77,48,,M008,1,20,2013,1,,17,4,12,1167074.978879,1937644.189461,41.984466108,-87.66089065,"(41.98446610770942, -87.66089065047873)",14,76,4451,539,16,48
SR21-02124332,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/07/2021 09:57:14 AM,12/01/2022 04:06:24 PM,12/01/2022 04:06:24 PM,5547 N CLARK ST,,,60640,5547,N,CLARK,ST,false,false,,,77,48,,M009,1,20,2013,7,,9,3,12,1165025.441828,1937125.516936,41.983086761,-87.668443369,"(41.98308676120554, -87.66844336892689)",15,76,4451,540,16,48
SR21-02101356,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/02/2021 03:41:20 PM,05/13/2022 10:16:27 AM,05/13/2022 10:16:27 AM,135 N KEDZIE BLVD,,,60612,135,N,KEDZIE,BLVD,false,false,,,27,27,,I022,2,12,1222,26,,15,5,12,1155111.77466,1900906.191672,41.883903582,-87.705878764,"(41.88390358159986, -87.70587876444898)",28,28,21184,50,46,27
SR21-02100346,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/02/2021 01:36:06 PM,12/02/2021 04:02:05 PM,12/02/2021 04:02:05 PM,405 N DEARBORN ST,,,60654,405,N,DEARBORN,ST,false,false,,,8,42,,P021,3,18,1831,25,,13,5,12,1175896.806896,1903089.178441,41.889451437,-87.629488811,"(41.889451436708214, -87.62948881070115)",55,37,4446,669,36,42
SR21-02099432,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/02/2021 11:54:13 AM,05/13/2022 10:18:56 AM,05/13/2022 10:18:56 AM,1106 W LAWRENCE DR,,,60640,1106,W,LAWRENCE,DR,false,false,,,3,46,,N010,3,20,2033,6,,11,5,12,1167886.682017,1932185.1883,41.969468925,-87.658063595,"(41.969468925231546, -87.65806359482153)",15,31,22616,634,39,46
SR21-02096842,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,12/02/2021 06:06:58 AM,05/13/2022 10:25:50 AM,05/13/2022 10:25:50 AM,1620 W HARRISON ST,,,60612,1620,W,HARRISON,ST,false,false,,,28,27,,L023,3,12,1231,10,,6,5,12,1165582.625897,1897622.331215,41.874675884,-87.667522344,"(41.87467588360947, -87.66752234383587)",28,29,21184,90,46,27
SR21-02085985,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,11/30/2021 11:49:28 AM,05/13/2022 10:27:30 AM,05/13/2022 10:27:30 AM,5625 N RIDGE BLVD,,,60660,5625,N,RIDGE,BLVD,false,false,,,77,48,,M008,1,20,2013,1,,11,3,11,1167074.978879,1937644.189461,41.984466108,-87.66089065,"(41.98446610770942, -87.66089065047873)",14,76,4451,539,16,48
SR21-02080556,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,11/29/2021 01:31:15 PM,12/02/2021 12:15:21 PM,12/02/2021 12:15:21 PM,121 N LA SALLE ST,,,60602,121,N,LA SALLE,ST,false,false,,,32,42,,P022,2,01,0122,10,,13,2,11,1175210.556502,1901018.386681,41.883784485,-87.632071128,"(41.88378448451297, -87.63207112811064)",41,38,14310,92,36,42
SR21-02039593,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/21/2021 07:18:51 AM,12/03/2021 10:52:39 AM,12/03/2021 10:52:39 AM,400 W ERIE ST,,,60654,400,W,ERIE,ST,false,false,,,8,42,,O021,3,18,1831,15,,7,1,11,1173317.76816,1904789.339975,41.89417444,-87.638909494,"(41.89417443959432, -87.63890949437778)",55,37,4446,652,36,42
SR21-02015934,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/17/2021 09:38:10 AM,06/02/2022 03:26:15 PM,06/02/2022 03:26:15 PM,1514 S WABASH AVE,,,60605,1514,S,WABASH,AVE,false,false,,,33,3,,Q025,3,01,0131,14,,9,4,11,1176879.142425,1893017.996948,41.861793354,-87.626186025,"(41.861793353635505, -87.62618602452426)",35,34,14913,374,9,8
SR21-01966488,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,11/08/2021 07:29:11 PM,12/03/2021 10:50:25 AM,12/03/2021 10:50:25 AM,550 W DIVISION ST,,,60610,550,W,DIVISION,ST,false,false,,,8,27,,O019,2,18,1821,6,,19,2,11,1172141.237815,1908290.643127,41.903808266,-87.643127033,"(41.903808266243296, -87.64312703272606)",54,37,14926,309,46,27
SR21-01939107,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,11/03/2021 01:46:42 PM,04/25/2022 02:05:48 PM,04/25/2022 02:05:48 PM,4643 S WABASH AVE,,,60653,4643,S,WABASH,AVE,false,false,,,38,3,,Q032,1,02,0215,1,,13,4,11,1177539.891729,1874094.804149,41.809851699,-87.624333908,"(41.809851698807684, -87.62433390795805)",36,4,4301,354,9,8
SR21-01933606,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/02/2021 02:48:36 PM,04/25/2022 02:02:45 PM,04/25/2022 02:02:45 PM,355 E ERIE ST,,,60611,355,E,ERIE,ST,false,false,,,8,42,,Q021,3,18,1834,8,,14,3,11,1178919.054376,1904721.577934,41.893862255,-87.618340045,"(41.89386225455449, -87.6183400454657)",6,37,21182,158,36,2
SR21-01931554,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/02/2021 10:47:32 AM,11/08/2021 12:08:47 PM,11/08/2021 12:08:47 PM,355 E ERIE ST,,,60611,355,E,ERIE,ST,false,false,,,8,42,,Q021,3,18,1834,8,,10,3,11,1178919.054376,1904721.577934,41.893862255,-87.618340045,"(41.89386225455449, -87.6183400454657)",6,37,21182,158,36,2
SR21-01896621,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,10/26/2021 07:00:21 PM,10/27/2021 08:08:28 AM,10/27/2021 08:08:28 AM,1101 W JACKSON BLVD,,,60607,1101,W,JACKSON,BLVD,false,false,,,28,25,,N023,3,12,1232,3,,19,3,10,1169023.644018,1898749.088821,41.87769385,-87.654855762,"(41.87769385036713, -87.65485576168848)",44,29,14917,91,26,34
SR21-01876534,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/23/2021 09:22:28 PM,05/13/2022 10:52:32 AM,05/13/2022 10:52:32 AM,2635 W DEVON AVE,,,60659,2635,W,DEVON,AVE,false,false,,,2,50,,J007,1,24,2413,29,,21,7,10,1157451.842875,1942232.838282,41.997259421,-87.696157773,"(41.997259420852636, -87.69615777291389)",50,20,4450,31,27,50
SR21-01851211,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/19/2021 12:35:15 PM,10/26/2021 08:50:40 AM,10/26/2021 08:50:40 AM,10000 W OHARE AIRPORT,,,60666,10000,W,OHARE AIRPORT,,false,false,,,76,41,,,5,16,1654,27,,12,3,10,1101468.130279,1935483.632274,41.979697081,-87.902230781,"(41.97969708053543, -87.90223078102574)",38,75,16197,668,29,41
SR21-01850811,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/19/2021 11:55:39 AM,10/26/2021 08:57:53 AM,10/26/2021 08:57:53 AM,10000 W OHARE AIRPORT,,,60666,10000,W,OHARE AIRPORT,,false,false,,,76,41,,,5,16,1654,27,,11,3,10,1101468.130279,1935483.632274,41.979697081,-87.902230781,"(41.97969708053543, -87.90223078102574)",38,75,16197,668,29,41
SR21-01845096,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/18/2021 01:46:57 PM,05/13/2022 10:59:36 AM,05/13/2022 10:59:36 AM,3521 W DEVON AVE,,,60659,3521,W,DEVON,AVE,false,false,,,13,50,,H007,1,17,1711,25,,13,2,10,1151752.684595,1942120.532332,41.997065704,-87.717125834,"(41.997065703831936, -87.71712583437255)",50,13,4450,747,27,50
SR21-01844375,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/18/2021 12:32:24 PM,12/03/2021 10:40:52 AM,12/03/2021 10:40:52 AM,2181 N CLYBOURN AVE,,,60614,2181,N,CLYBOURN,AVE,false,false,,,7,2,,M017,1,18,1811,22,,12,2,10,1166556.303134,1914588.73289,41.921212095,-87.663461048,"(41.92121209507626, -87.6634610481939)",16,68,21190,210,11,2
SR21-01816378,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/13/2021 11:59:48 AM,11/05/2021 02:19:24 PM,11/05/2021 02:19:24 PM,1727 S INDIANA AVE,,,60616,1727,S,INDIANA,AVE,false,false,,,33,3,,Q026,3,01,0132,6,,11,4,10,1178058.880805,1891783.037927,41.858377801,-87.621893019,"(41.85837780099964, -87.62189301926861)",40,34,21194,374,9,8
SR21-01816284,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/13/2021 11:49:44 AM,11/10/2021 09:03:38 AM,11/10/2021 09:03:38 AM,3225 W FOSTER AVE,,,60625,3225,W,FOSTER,AVE,false,false,,,13,39,,H010,1,17,1713,33,,11,4,10,1153777.211737,1934187.004817,41.975255467,-87.709890812,"(41.97525546729071, -87.70989081182978)",20,13,21849,167,38,39
SR21-01800998,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/11/2021 08:21:05 AM,10/27/2021 03:13:46 PM,10/27/2021 03:13:46 PM,168 N MICHIGAN AVE,,,60601,168,N,MICHIGAN,AVE,false,false,,,32,42,,Q022,1,01,0111,42,,8,2,10,1177140.235926,1901524.91959,41.885130949,-87.624969895,"(41.88513094948587, -87.6249698954607)",42,38,14309,580,36,34
SR21-01777803,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,10/06/2021 03:58:07 PM,05/13/2022 11:05:29 AM,05/13/2022 11:05:29 AM,1806 W CUYLER AVE,,,60613,1806,W,CUYLER,AVE,false,false,,,5,47,,L012,1,19,1912,25,,15,4,10,1163433.738049,1926947.691567,41.955192139,-87.674585125,"(41.95519213924344, -87.67458512517577)",53,46,21186,622,18,47
SR21-01770570,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,10/05/2021 03:27:23 PM,10/05/2021 03:29:42 PM,10/05/2021 03:29:42 PM,121 N LA SALLE ST,,,60602,121,N,LA SALLE,ST,false,false,,,32,42,,P022,2,01,0122,10,,15,3,10,1175123.67269,1900995.500905,41.883723632,-87.632390857,"(41.88372363239417, -87.63239085658552)",41,38,14310,92,36,42
SR21-01762115,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,10/04/2021 12:43:44 PM,11/05/2021 02:17:29 PM,11/05/2021 02:17:29 PM,1418 W 18TH ST,,,60608,1418,W,18TH,ST,false,false,,,31,25,,M026,3,12,1233,24,,12,2,10,1167085.522747,1891586.509828,41.858080958,-87.662177629,"(41.85808095808439, -87.66217762938963)",43,33,14920,365,26,25
SR21-01744335,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/30/2021 05:26:20 PM,05/13/2022 11:11:00 AM,05/13/2022 11:11:00 AM,5001 N CLARK ST,,,60640,5001,N,CLARK,ST,false,false,,,3,47,,M010,3,20,2033,15,,17,5,9,1165250.225701,1933332.037205,41.972672533,-87.667725071,"(41.97267253335603, -87.66772507147877)",15,31,22616,633,18,47
SR21-01744075,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,09/30/2021 04:34:24 PM,10/01/2021 02:04:28 PM,10/01/2021 02:04:28 PM,3600 N CLARK ST,,,60613,3600,N,CLARK,ST,false,false,,,6,44,,N013,2,19,1923,32,,16,5,9,1168344.490551,1924100.122103,41.947273291,-87.656615007,"(41.94727329136749, -87.65661500672769)",53,57,21186,691,25,44
SR21-01730400,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/28/2021 08:44:19 PM,12/03/2021 10:39:08 AM,12/03/2021 10:39:08 AM,6470 N SHERIDAN RD,,,60626,6470,N,SHERIDAN,RD,false,false,,,1,49,,M006,3,24,2432,17,,20,3,9,1167070.70999,1943355.31108,42.000137649,-87.660741379,"(42.000137649162646, -87.66074137862448)",9,10,21853,48,5,49
SR21-01722581,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/27/2021 04:50:01 PM,01/18/2022 10:12:38 AM,01/18/2022 10:12:38 AM,10636 S WOODLAWN AVE,,,60628,10636,S,WOODLAWN,AVE,false,false,,,50,9,,S047,1,05,0512,8,,16,2,9,1186100.789612,1834609.429801,41.701301911,-87.594178496,"(41.70130191102034, -87.59417849645872)",19,47,21861,254,43,11
SR21-01707610,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/24/2021 05:31:57 PM,10/06/2021 03:09:08 PM,10/06/2021 03:09:08 PM,2800 N CLARK ST,,,60657,2800,N,CLARK,ST,false,false,,,6,44,,O015,3,19,1934,18,,17,6,9,1171550.406931,1918877.357858,41.932871761,-87.644985149,"(41.932871760772606, -87.64498514894531)",22,57,21190,684,25,44
SR21-01680293,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/20/2021 04:09:34 PM,09/20/2021 05:07:19 PM,09/20/2021 05:07:19 PM,4250 N LINCOLN AVE,,,60618,4250,N,LINCOLN,AVE,false,false,,,5,47,,K012,1,19,1911,8,,16,2,9,1161287.992006,1928138.137824,41.958503775,-87.682440048,"(41.958503775261484, -87.68244004814115)",39,46,21538,623,18,47
SR21-01680249,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/20/2021 04:02:57 PM,10/12/2021 11:13:58 AM,10/12/2021 11:13:58 AM,1712 E 87TH ST,,,60617,1712,E,87TH,ST,false,false,,,45,8,,U042,1,04,0412,51,,16,2,9,1189250.841656,1847699.439471,41.737147534,-87.582226046,"(41.7371475338267, -87.58222604620603)",25,41,21202,431,35,10
SR21-01663606,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Canceled,Internet,09/17/2021 12:12:32 PM,09/22/2021 10:39:44 AM,09/22/2021 10:39:44 AM,9161 S LAKE SHORE DR,,,60617,9161,S,LAKE SHORE,DR,false,false,,,46,10,,Y044,2,04,0424,1,,12,6,9,1200223.426086,1844870.218677,41.729114125,-87.54212191,"(41.72911412494668, -87.54212190973365)",25,42,21202,510,47,6
SR21-01651538,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/15/2021 04:42:06 PM,09/15/2021 04:43:08 PM,09/15/2021 04:43:08 PM,2233 W DIVISION ST,,,60622,2233,W,DIVISION,ST,false,false,,,24,2,,K020,1,12,1212,17,,16,4,9,1161192.204218,1907734.089677,41.902515736,-87.68336086,"(41.90251573609352, -87.68336085999552)",4,25,21560,541,11,1
SR21-01651262,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/15/2021 04:05:29 PM,09/29/2021 02:30:16 PM,09/29/2021 02:30:16 PM,6430 S CICERO AVE,,,60638,6430,S,CICERO,AVE,false,false,,,64,13,,D037,1,08,0813,13,,16,4,9,1145368.494953,1861396.838465,41.775674139,-87.742654947,"(41.77567413885459, -87.7426549474756)",7,62,22268,337,15,13
SR21-01641393,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/14/2021 12:15:20 PM,06/16/2022 10:20:57 AM,06/16/2022 10:20:57 AM,60 W SUPERIOR ST,,,60654,60,W,SUPERIOR,ST,false,false,,,8,2,,P021,3,18,1832,40,,12,3,9,1175601.635979,1905449.102488,41.895933833,-87.630501799,"(41.89593383305132, -87.63050179893243)",55,37,4446,670,11,42
SR21-01631162,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/13/2021 09:56:09 AM,05/13/2022 11:31:18 AM,05/13/2022 11:31:18 AM,8600 W FOREST PRESERVE AVE,,,60634,8600,W,FOREST PRESERVE,AVE,false,false,,,76,38,,U114,3,16,1631,20,,9,2,9,1118488.942294,1920917.96864,41.939474928,-87.839941635,"(41.93947492837904, -87.83994163528355)",52,75,22254,130,19,38
SR21-01621896,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/10/2021 08:50:05 PM,04/25/2022 02:00:41 PM,04/25/2022 02:00:41 PM,8600 W FOREST PRESERVE AVE,,,60634,8600,W,FOREST PRESERVE,AVE,false,false,,,76,38,,U114,3,16,1631,20,,20,6,9,1118488.942294,1920917.96864,41.939474928,-87.839941635,"(41.93947492837904, -87.83994163528355)",52,75,22254,130,19,38
SR21-01582403,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/05/2021 11:59:46 AM,05/26/2022 02:51:16 PM,05/26/2022 02:51:16 PM,1000 S WESTERN AVE,,,60612,1000,S,WESTERN,AVE,false,false,,,28,28,,J024,3,11,1135,11,,11,1,9,1160452.848252,1895559.273228,41.869122306,-87.686413768,"(41.86912230596179, -87.68641376770307)",28,29,21184,756,23,28
SR21-01569164,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,09/02/2021 04:35:30 PM,10/15/2021 08:40:39 AM,10/15/2021 08:40:39 AM,150 N STATE ST,,,60601,150,N,STATE,ST,false,false,,,32,42,,P022,1,01,0111,10,,16,5,9,1176239.224302,1901369.118165,41.884723783,-87.628283225,"(41.88472378295785, -87.62828322541992)",42,38,14309,92,36,42
SR21-01567149,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/02/2021 12:45:06 PM,05/26/2022 02:49:19 PM,05/26/2022 02:49:19 PM,224 N MICHIGAN AVE,,,60601,224,N,MICHIGAN,AVE,false,false,,,32,42,,Q022,1,01,0111,42,,12,5,9,1177245.291716,1901979.585406,41.886376196,-87.624570328,"(41.8863761963942, -87.62457032767128)",42,38,14309,580,36,42
